Y(mm),Z(mm),T(s)
0.522879852,-5.316125793,369.0625
0.644424852,-4.584105827,369.21875
0.389178004,-3.370341453,369.375
0.204274565,-3.278054505,369.53125
0.062286674,-3.46552011,369.6875
0.042512642,-3.439596598,369.84375
0.038248933,-3.432617842,370
0.072018903,-3.447316583,370.15625
0.721501309,-4.717373286,370.3125
0.603852349,-4.547048002,370.46875
0.302188841,-3.018912124,370.625
0.126777372,-3.489267823,370.78125
0.029897817,-3.505432426,370.9375
0.054240968,-3.467247338,371.09375
0.02070615,-3.474719552,371.25
0.295064657,-4.664234647,371.40625
0.737075064,-4.512989912,371.5625
0.666486034,-3.814572274,371.71875
0.274606541,-3.106807385,371.875
0.068103999,-3.503521989,372.03125
0.046665359,-3.462543378,372.1875
0.037683165,-3.462667928,372.34375
0.048586375,-3.467400189,372.5
0.762690181,-4.673420516,372.65625
0.489788047,-4.66538531,372.8125
0.346056791,-3.193457477,372.96875
0.150087627,-3.382633845,373.125
0.037260887,-3.47696387,373.28125
0.049972618,-3.427323856,373.4375
0.026866802,-3.442798885,373.59375
0.109290628,-3.453725974,373.75
0.721823052,-4.633117245,373.90625
0.581599833,-4.415677723,374.0625
0.296802515,-3.043089875,374.21875
0.097114963,-3.53638566,374.375
0.035371928,-3.493661521,374.53125
0.047253931,-3.471417702,374.6875
0.018890712,-3.473145596,374.84375
0.416701616,-5.153564404,375
0.654249211,-4.510762918,375.15625
0.557303013,-3.741221614,375.3125
0.234640619,-3.196144231,375.46875
0.06140415,-3.49780359,375.625
0.042293674,-3.461839684,375.78125
0.032177911,-3.446619164,375.9375
0.053880771,-3.468451589,376.09375
0.74762656,-4.694547696,376.25
0.573223023,-4.561692914,376.40625
0.311232135,-3.080618613,376.5625
0.117524893,-3.47565139,376.71875
0.03439928,-3.479946647,376.875
0.042536494,-3.459103916,377.03125
0.022690696,-3.458270069,377.1875
0.239133348,-4.251015974,377.34375
0.697712765,-4.595348527,377.5
0.70688268,-3.984219102,377.65625
0.303263238,-3.003936662,377.8125
0.081184862,-3.429516195,377.96875
0.041653002,-3.410196048,378.125
0.039909283,-3.390395922,378.28125
0.028339501,-3.401324276,378.4375
0.691432969,-4.902249628,378.59375
0.628095263,-4.516584261,378.75
0.33679511,-3.194028419,378.90625
0.15985404,-3.404259365,379.0625
0.028646687,-3.509935911,379.21875
0.042823309,-3.462146032,379.375
0.023214909,-3.448897202,379.53125
0.127662004,-3.478598995,379.6875
0.730839147,-4.537692651,379.84375
0.620783575,-4.354596244,380
0.297594603,-3.005819171,380.15625
0.09754412,-3.511105246,380.3125
0.033277895,-3.457220146,380.46875
0.046552068,-3.419064495,380.625
0.02651473,-3.421251861,380.78125
0.472170955,-5.289013163,380.9375
0.634044739,-4.546515726,381.09375
0.428388541,-3.58875227,381.25
0.238847977,-3.237059712,381.40625
0.055155195,-3.556003813,381.5625
0.037424016,-3.529329487,381.71875
0.027952805,-3.510591739,381.875
0.053907866,-3.521900517,382.03125
0.732840576,-4.731272618,382.1875
0.565040922,-4.562425255,382.34375
0.318783418,-3.041892194,382.5
0.141056729,-3.464598557,382.65625
0.021567301,-3.539646192,382.8125
0.050383736,-3.486255482,382.96875
0.020501211,-3.497342698,383.125
0.204697181,-3.859392023,383.28125
0.689264371,-4.52174679,383.4375
0.616498707,-4.194315031,383.59375
0.312857862,-3.06233329,383.75
0.10032368,-3.563246442,383.90625
0.029146515,-3.527229362,384.0625
0.043068281,-3.497825886,384.21875
0.02438903,-3.507121911,384.375
0.559316773,-5.421910641,384.53125
0.509195656,-4.821875615,384.6875
0.413876552,-3.449124112,384.84375
0.189039347,-3.299293011,385
0.038527692,-3.496604172,385.15625
0.043588185,-3.453717617,385.3125
0.030040714,-3.456143085,385.46875
0.118130977,-3.486861865,385.625
0.728422532,-4.616212161,385.78125
0.604987739,-4.272697067,385.9375
0.303602186,-3.04021522,386.09375
0.095090208,-3.531045722,386.25
0.033400936,-3.489379893,386.40625
0.045174962,-3.464893262,386.5625
0.026543706,-3.474741952,386.71875
0.496149581,-5.364696611,386.875
0.64208864,-4.601789383,387.03125
0.43296523,-3.470636228,387.1875
0.194114839,-3.238655535,387.34375
0.040613285,-3.433020521,387.5
0.04476055,-3.383486993,387.65625
0.029290318,-3.389571932,387.8125
0.092170348,-3.404455821,387.96875
0.736429519,-4.620343654,388.125
0.615004398,-4.322524945,388.28125
0.299242073,-3.037680093,388.4375
0.086862001,-3.519820107,388.59375
0.029011994,-3.476656103,388.75
0.042626294,-3.455912128,388.90625
0.023816854,-3.461828695,389.0625
0.450172137,-5.321113643,389.21875
0.632934476,-4.608823216,389.375
0.490505271,-3.604004403,389.53125
0.213708655,-3.214016304,389.6875
0.060269143,-3.453219097,389.84375
0.038789193,-3.416469512,390
0.036592352,-3.416498811,390.15625
0.059840852,-3.422971781,390.3125
0.727083477,-4.761829839,390.46875
0.506753565,-4.617950355,390.625
0.336098438,-3.102892521,390.78125
0.113593469,-3.412931627,390.9375
0.028187321,-3.429322294,391.09375
0.048224794,-3.382588858,391.25
0.026967506,-3.389960009,391.40625
0.245527705,-4.198174465,391.5625
0.733130847,-4.466561673,391.71875
0.722306118,-3.974023726,391.875
0.291906383,-3.013443337,392.03125
0.083200221,-3.411445907,392.1875
0.037900422,-3.389584398,392.34375
0.041765843,-3.359358084,392.5
0.040585921,-3.377539995,392.65625
0.704097787,-4.873887171,392.8125
0.647256027,-4.443237352,392.96875
0.330411548,-3.18783457,393.125
0.127660735,-3.412328388,393.28125
0.036593072,-3.452910947,393.4375
0.045317292,-3.415586013,393.59375
0.027377468,-3.410065827,393.75
0.22152091,-3.985314527,393.90625
0.761858214,-4.481270059,394.0625
0.705117803,-4.009005065,394.21875
0.280895024,-3.010529131,394.375
0.061547694,-3.429944507,394.53125
0.040083086,-3.402679846,394.6875
0.035567888,-3.382288806,394.84375
0.047424145,-3.392395295,395
0.737160379,-4.638583125,395.15625
0.48461291,-4.701573352,395.3125
0.329406805,-3.102883072,395.46875
0.142133772,-3.399719732,395.625
0.016611581,-3.48610188,395.78125
0.040417823,-3.441210567,395.9375
0.018624927,-3.440427799,396.09375
0.135098156,-3.525777124,396.25
0.715959604,-4.604020178,396.40625
0.630353769,-4.233002411,396.5625
0.302195341,-3.056252307,396.71875
0.090727996,-3.573577012,396.875
0.028542103,-3.539519004,397.03125
0.039127109,-3.501932129,397.1875
0.016632595,-3.504434273,397.34375
0.3797314,-5.105984394,397.5
0.647405784,-4.450873263,397.65625
0.53387703,-3.618237891,397.8125
0.264235139,-3.025084352,397.96875
0.060740068,-3.337329652,398.125
0.044902486,-3.302274127,398.28125
0.04650883,-3.295350623,398.4375
0.050492281,-3.298518226,398.59375
0.699925028,-4.834348827,398.75
0.533849339,-4.57806315,398.90625
0.36608748,-3.250062269,399.0625
0.138261574,-3.31184347,399.21875
0.034051062,-3.364559223,399.375
0.060736127,-3.321862426,399.53125
0.034495883,-3.334550486,399.6875
0.249197459,-4.429137595,399.84375
0.673825456,-4.617715194,400
0.668165218,-4.005940444,400.15625
0.310204366,-2.986102429,400.3125
0.077036045,-3.377369405,400.46875
0.038573129,-3.338251912,400.625
0.040477201,-3.324608025,400.78125
0.041964734,-3.334778266,400.9375
0.761502107,-4.797659383,401.09375
0.521215807,-4.747565127,401.25
0.31832542,-3.0133673,401.40625
0.12652803,-3.361601532,401.5625
0.035166155,-3.384636636,401.71875
0.053289768,-3.344533743,401.875
0.031347493,-3.354721743,402.03125
0.287724481,-4.719164558,402.1875
0.657046781,-4.497966624,402.34375
0.616115079,-3.795795259,402.5
0.319883335,-3.021795276,402.65625
0.077451869,-3.47193516,402.8125
0.039643022,-3.435312524,402.96875
0.042423336,-3.411020137,403.125
0.033336998,-3.41871463,403.28125
0.667484865,-5.060977634,403.4375
0.654692658,-4.499191169,403.59375
0.35946593,-3.130045261,403.75
0.147965065,-3.297500647,403.90625
0.03615762,-3.374203081,404.0625
0.048394299,-3.329623827,404.21875
0.029393586,-3.32202867,404.375
0.199989577,-3.714514751,404.53125
0.790985631,-4.492289972,404.6875
0.651528118,-4.046053253,404.84375
0.303373988,-3.021591135,405
0.08317371,-3.470664248,405.15625
0.031408768,-3.428483539,405.3125
0.042026699,-3.393291915,405.46875
0.027877506,-3.403649994,405.625
0.587715359,-5.260593916,405.78125
0.611727091,-4.559509105,405.9375
0.414101209,-3.323565065,406.09375
0.202945732,-3.245222187,406.25
0.041811472,-3.465035573,406.40625
0.041448917,-3.431449828,406.5625
0.031835934,-3.436139583,406.71875
0.082350925,-3.44861625,406.875
0.7340958,-4.709746674,407.03125
0.610933621,-4.443816842,407.1875
0.288018299,-2.980741622,407.34375
0.100361171,-3.436337166,407.5
0.035394874,-3.406001175,407.65625
0.048356525,-3.374230515,407.8125
0.032452873,-3.380859521,407.96875
0.447098319,-5.274835496,408.125
0.717054146,-4.488032264,408.28125
0.45833096,-3.522761534,408.4375
0.198710964,-3.252028003,408.59375
0.043790293,-3.454734902,408.75
0.048066835,-3.409116746,408.90625
0.030719939,-3.417691,409.0625
0.13202446,-3.474847638,409.21875
0.746565299,-4.607568171,409.375
0.561763073,-3.974633255,409.53125
0.317750509,-3.037305778,409.6875
0.100369694,-3.491335372,409.84375
0.024067092,-3.487178975,410
0.041628421,-3.45613295,410.15625
0.027210658,-3.462578685,410.3125
0.673725725,-5.097231971,410.46875
0.538751642,-4.697991599,410.625
0.380744606,-3.308869918,410.78125
0.154211541,-3.307206228,410.9375
0.037322303,-3.398715179,411.09375
0.048953858,-3.357583811,411.25
0.0305457,-3.36137383,411.40625
0.125109556,-3.401796381,411.5625
0.750372045,-4.578059469,411.71875
0.685226515,-4.180630183,411.875
0.291245446,-2.979573628,412.03125
0.085139426,-3.420671044,412.1875
0.032874504,-3.385081125,412.34375
0.043715519,-3.351330925,412.5
0.032935529,-3.357019989,412.65625
0.556944705,-5.30702991,412.8125
0.68069642,-4.494618247,412.96875
0.445004679,-3.425361132,413.125
0.153870401,-3.293902737,413.28125
0.039387045,-3.402341443,413.4375
0.045839895,-3.360353754,413.59375
0.031197715,-3.357171004,413.75
0.141958918,-3.459280388,413.90625
0.729450241,-4.641283544,414.0625
0.665035534,-4.117524448,414.21875
0.297957588,-2.988346423,414.375
0.074484702,-3.429367633,414.53125
0.035531979,-3.379627584,414.6875
0.043734098,-3.353156258,414.84375
0.039391934,-3.353748093,415
0.630239345,-4.955126057,415.15625
0.520676564,-4.640686361,415.3125
0.381080836,-3.266742686,415.46875
0.188935745,-3.245288962,415.625
0.043286446,-3.412562586,415.78125
0.047856659,-3.373596629,415.9375
0.031569212,-3.376775888,416.09375
0.092083728,-3.397492535,416.25
0.723195535,-4.65292673,416.40625
0.593845693,-4.451630772,416.5625
0.316905474,-3.102302445,416.71875
0.13145709,-3.565954567,416.875
0.03789637,-3.602182174,417.03125
0.038698926,-3.581018206,417.1875
0.020269386,-3.575807289,417.34375
0.156788878,-3.408845743,417.5
0.696233475,-4.487503861,417.65625
0.485951861,-4.484686515,417.8125
0.347864347,-3.212697967,417.96875
0.180284205,-3.49181351,418.125
0.028583562,-3.671422642,418.28125
0.022749248,-3.645966588,418.4375
0.021839617,-3.63373748,418.59375
0.022031261,-3.632394061,418.75
0.239568358,-4.321332621,418.90625
0.791848834,-4.38967444,419.0625
0.776145043,-4.025654829,419.21875
0.381067603,-3.471581546,419.375
0.159370412,-4.044248252,419.53125
0.026980932,-4.181695097,419.6875
0.017708971,-4.162802404,419.84375
0.008820259,-4.161076941,420
0.010318931,-4.149747048,420.15625
0.09288545,-4.170052789,420.3125
0.497150919,-4.420634691,420.46875
0.433718384,-4.583603994,420.625
0.580456524,-4.101886099,420.78125
0.456846102,-3.608200194,420.9375
0.387544888,-3.452553558,421.09375
0.232053837,-3.491523068,421.25
0.013171051,-3.842210097,421.40625
0.021863339,-3.798830017,421.5625
0.000564821,-3.803716556,421.71875
0.057003791,-3.787507053,421.875
0.710010345,-4.780444526,422.03125
0.706304346,-4.345417982,422.1875
0.353867449,-3.443444445,422.34375
0.127728183,-4.028918613,422.5
0.021330506,-4.080580991,422.65625
0.020410523,-4.045708682,422.8125
0.01240398,-4.041663361,422.96875
0.169149108,-4.071032553,423.125
0.397576192,-3.526015971,423.28125
0.842354333,-3.681249235,423.4375
0.712367894,-3.709993191,423.59375
0.309802347,-3.864968922,423.75
0.138965372,-4.206485645,423.90625
0.004983779,-4.278727823,424.0625
0.014786035,-4.243020364,424.21875
0.054977688,-4.221981939,424.375
0.063429173,-4.217684881,424.53125
0.071177081,-4.216550216,424.6875
0.08457422,-4.222787703,424.84375
0.088100704,-4.228844941,425
0.087744927,-4.235265814,425.15625
0.08072128,-4.239671808,425.3125
0.081732399,-4.242150155,425.46875
0.08580041,-4.238959663,425.625
0.089246422,-4.240117922,425.78125
0.087377561,-4.244031462,425.9375
0.087299141,-4.249091516,426.09375
0.087309145,-4.252074398,426.25
0.084627782,-4.257194392,426.40625
0.086202084,-4.255188291,426.5625
0.087965089,-4.253861935,426.71875
0.090771537,-4.256298957,426.875
0.091817077,-4.255897976,427.03125
0.089940247,-4.259820884,427.1875
0.088545233,-4.25949168,427.34375
0.086581705,-4.2583598,427.5
0.0835663,-4.262915943,427.65625
0.082908103,-4.26111789,427.8125
0.083538188,-4.259752165,427.96875
0.08510002,-4.260096499,428.125
0.088176397,-4.261142989,428.28125
0.089689197,-4.261850532,428.4375
0.090421974,-4.263919475,428.59375
0.090234102,-4.263233761,428.75
0.087905878,-4.263702746,428.90625
0.085857848,-4.264590951,429.0625
0.085390131,-4.263488462,429.21875
0.084372039,-4.264522651,429.375
0.083163661,-4.264912998,429.53125
0.083017411,-4.26683288,429.6875
0.082550134,-4.265731183,429.84375
0.082280147,-4.26181339,430
0.082560143,-4.262231194,430.15625
0.081355786,-4.262579805,430.3125
0.081601064,-4.263349616,430.46875
0.08125775,-4.262837312,430.625
0.080790692,-4.261736592,430.78125
0.081601064,-4.263349616,430.9375
0.082560143,-4.262231194,431.09375
0.083345712,-4.264368549,431.25
0.085317222,-4.263222375,431.40625
0.084642308,-4.261968256,431.5625
0.084464784,-4.264256553,431.71875
0.084108308,-4.263559875,431.875
0.085025105,-4.26509274,432.03125
0.084086531,-4.262876118,432.1875
0.082000169,-4.261395639,432.34375
0.080790692,-4.261736592,432.5
0.080977836,-4.262419646,432.65625
0.082000169,-4.261395639,432.8125
0.081498363,-4.260646975,432.96875
0.082092898,-4.261130248,433.125
0.08153299,-4.260294853,433.28125
0.082460652,-4.259485309,433.4375
0.081070589,-4.262154231,433.59375
0.081601064,-4.263349616,433.75
0.080890188,-4.264479239,433.90625
0.080692828,-4.260775926,434.0625
0.080232657,-4.262683232,434.21875
0.080143357,-4.262960978,434.375
0.079673005,-4.261848066,434.53125
0.080510811,-4.261319006,434.6875
0.081720207,-4.260977942,434.84375
0.082000169,-4.261395639,435
0.081355786,-4.262579805,435.15625
0.081345782,-4.25961193,435.3125
0.082706068,-4.260255298,435.46875
0.08153299,-4.260294853,435.625
0.080423208,-4.263378615,435.78125
0.08125775,-4.262837312,435.9375
0.082280147,-4.26181339,436.09375
0.082058276,-4.261482338,436.25
0.081881016,-4.263767401,436.40625
0.081168617,-4.261896864,436.5625
0.081542963,-4.263262913,436.71875
0.082000169,-4.261395639,436.875
0.082000169,-4.261395639,437.03125
0.082720792,-4.260434368,437.1875
0.081905657,-4.260447272,437.34375
0.081345782,-4.25961193,437.5
0.081713428,-4.257966946,437.65625
0.082825284,-4.257880687,437.8125
0.082825284,-4.257880687,437.96875
0.083105322,-4.258298363,438.125
0.084161299,-4.257880417,438.28125
0.083256129,-4.258119467,438.4375
0.082170626,-4.25609674,438.59375
0.080043845,-4.26021864,438.75
0.081311159,-4.259963907,438.90625
0.08218066,-4.259067636,439.0625
0.081993386,-4.258384539,439.21875
0.083443503,-4.258802797,439.375
0.084441427,-4.258298225,439.53125
0.084441427,-4.258298225,439.6875
0.085280807,-4.257763709,439.84375
0.085007328,-4.260362687,440
0.08434875,-4.258564154,440.15625
0.083443503,-4.258802797,440.3125
0.083375335,-4.255743347,440.46875
0.083443503,-4.258802797,440.625
0.08452947,-4.256231538,440.78125
0.085214603,-4.260514557,440.9375
0.085468349,-4.258447818,441.09375
0.084539682,-4.259260725,441.25
0.08452947,-4.256231538,441.40625
0.085089801,-4.257067103,441.5625
0.085738597,-4.255889,441.71875
0.086228456,-4.257675659,441.875
0.086394072,-4.25767532,442.03125
0.085655901,-4.259132095,442.1875
0.082927976,-4.260586352,442.34375
0.08218066,-4.259067636,442.5
0.082917967,-4.257615065,442.65625
0.083198006,-4.258032768,442.8125
0.084628894,-4.258981988,442.96875
0.086128204,-4.262034766,443.125
0.082647951,-4.260168599,443.28125
0.078282741,-4.26151258,443.4375
0.074480546,-4.261899406,443.59375
0.068185476,-4.262091522,443.75
0.062790206,-4.262758685,443.90625
0.061304611,-4.259738993,444.0625
0.063224416,-4.25716446,444.21875
0.066516617,-4.256057141,444.375
0.06405018,-4.255468527,444.53125
0.051042024,-4.272625463,444.6875
0.048302233,-4.276606656,444.84375
0.054906003,-4.273244259,445
0.071119137,-4.278587404,445.15625
0.084142938,-4.274880419,445.3125
0.100092048,-4.264881082,445.46875
0.092570749,-4.265093378,445.625
0.065680053,-4.276450105,445.78125
0.031609631,-4.279791622,445.9375
0.012562178,-4.283307434,446.09375
0.030277014,-4.269460062,446.25
0.053927731,-4.258748656,446.40625
0.070011888,-4.248100787,446.5625
0.071863034,-4.248321076,446.71875
0.060941182,-4.248702797,446.875
0.048050843,-4.257808785,447.03125
0.049315961,-4.252535316,447.1875
0.05407471,-4.248596409,447.34375
0.054911135,-4.248870411,447.5
0.053992184,-4.249662504,447.65625
0.053062627,-4.247471065,447.8125
0.054169935,-4.247365922,447.96875
0.054262652,-4.247105558,448.125
0.052414537,-4.245707567,448.28125
0.052406729,-4.243931644,448.4375
0.050759136,-4.244955805,448.59375
0.052044036,-4.245553263,448.75
0.051571193,-4.242464741,448.90625
0.051295864,-4.241080337,449.0625
0.051747917,-4.239238038,449.21875
0.054035014,-4.238018914,449.375
0.054579867,-4.235857387,449.53125
0.055968136,-4.236207014,449.6875
0.058350838,-4.233726128,449.84375
0.057979434,-4.232375027,450
0.056606488,-4.23503175,450.15625
0.055032428,-4.234008496,450.3125
0.053931164,-4.23409429,450.46875
0.053931164,-4.23409429,450.625
0.054846982,-4.233333916,450.78125
0.056045027,-4.234195339,450.9375
0.056691883,-4.232985371,451.09375
0.056784426,-4.232724395,451.25
0.056298349,-4.233775482,451.40625
0.056135145,-4.230960168,451.5625
0.055485046,-4.232158139,451.71875
0.055684822,-4.23578488,451.875
0.05669947,-4.235968062,452.03125
0.055581444,-4.233106098,452.1875
0.055406774,-4.235370619,452.34375
0.054754432,-4.233594348,452.5
0.053190035,-4.23259206,452.65625
0.053653253,-4.233680235,452.8125
0.054291043,-4.232505734,452.96875
0.055303402,-4.232691971,453.125
0.055859505,-4.233520282,453.28125
0.056784426,-4.232724395,453.4375
0.056876963,-4.232463575,453.59375
0.056046406,-4.232994378,453.75
0.0559573,-4.233267408,453.90625
0.056328371,-4.234617424,454.0625
0.056045027,-4.234195339,454.21875
0.056784426,-4.232724395,454.375
0.056606488,-4.23503175,454.53125
0.0559573,-4.233267408,454.6875
0.056235384,-4.233681677,454.84375
0.055221314,-4.234695727,455
0.054116531,-4.234768678,455.15625
0.05402396,-4.235029108,455.3125
0.054476456,-4.233180257,455.46875
0.054291043,-4.232505734,455.625
0.054569003,-4.232919796,455.78125
0.055021532,-4.23106945,455.9375
0.05567399,-4.23284538,456.09375
0.054943302,-4.234281551,456.25
0.053931164,-4.23409429,456.40625
0.053375362,-4.233266237,456.5625
0.051555074,-4.235591409,456.71875
0.050367989,-4.239874942,456.875
0.051758895,-4.240974777,457.03125
0.05324027,-4.245174679,457.1875
0.05019704,-4.23627404,457.34375
0.043560769,-4.245766939,457.5
0.036669425,-4.240639155,457.65625
0.01465022,-4.262531891,457.8125
-0.016995858,-4.280658325,457.96875
-0.005512163,-4.257572943,458.125
0.025083826,-4.240667954,458.28125
0.06134643,-4.219326505,458.4375
0.087025037,-4.21475288,458.59375
0.114189372,-4.228735196,458.75
0.154489093,-4.239101541,458.90625
0.193793447,-4.232396345,459.0625
0.215819905,-4.222621969,459.21875
0.232145099,-4.20645087,459.375
0.235880323,-4.21297393,459.53125
0.239992706,-4.21969717,459.6875
0.235984747,-4.235007472,459.84375
0.232502964,-4.245283175,460
0.22732419,-4.25127279,460.15625
0.222274609,-4.253822083,460.3125
0.221094018,-4.267166181,460.46875
0.226714246,-4.264850512,460.625
0.228306492,-4.253588685,460.78125
0.229235056,-4.263921806,460.9375
0.222414088,-4.261917198,461.09375
0.220482384,-4.263715509,461.25
0.221165323,-4.268068577,461.40625
0.220736427,-4.273424641,461.5625
0.223003274,-4.277902736,461.71875
0.222669074,-4.271636716,461.875
0.224562885,-4.264629569,462.03125
0.224053352,-4.262172083,462.1875
0.222612309,-4.262634314,462.34375
0.220201306,-4.266500809,462.5
0.221426117,-4.278504085,462.65625
0.223012562,-4.281074569,462.8125
0.221138527,-4.278075067,462.96875
0.221680796,-4.27124727,463.125
0.222438181,-4.266435087,463.28125
0.223973833,-4.265637611,463.4375
0.226606136,-4.268953024,463.59375
0.228531701,-4.263967072,463.75
0.228130596,-4.26251493,463.90625
0.226465564,-4.274756595,464.0625
0.223250466,-4.275711376,464.21875
0.219368893,-4.277973311,464.375
0.219368893,-4.277973311,464.53125
0.219866867,-4.277206706,464.6875
0.223001001,-4.282981647,464.84375
0.224952859,-4.282510235,465
0.22501866,-4.277691377,465.15625
0.228514422,-4.277049983,465.3125
0.226527155,-4.26998138,465.46875
0.230025558,-4.271915656,465.625
0.230885351,-4.270027127,465.78125
0.231366068,-4.267946433,465.9375
0.231763972,-4.269388765,466.09375
0.233319922,-4.274417995,466.25
0.236574973,-4.276712127,466.40625
0.237629425,-4.272297882,466.5625
0.238369814,-4.266122827,466.71875
0.240262539,-4.272372638,466.875
0.237587677,-4.269670339,467.03125
0.237037137,-4.273366962,467.1875
0.238813794,-4.275352241,467.34375
0.237157017,-4.277579737,467.5
0.236653824,-4.278351338,467.65625
0.235811627,-4.276526984,467.8125
0.233644722,-4.276273982,467.96875
0.233617543,-4.276233445,468.125
0.235887415,-4.27995914,468.28125
0.238136202,-4.279902004,468.4375
0.238819678,-4.278594266,468.59375
0.23919101,-4.2754872,468.75
0.240357262,-4.275322832,468.90625
0.239848874,-4.272848836,469.0625
0.239767791,-4.276347004,469.21875
0.240660511,-4.278960063,469.375
0.242912864,-4.278898304,469.53125
0.26697041,-4.242194523,469.6875
0.281076104,-4.211221701,469.84375
0.255688226,-4.249900334,470
0.207673099,-4.31622264,470.15625
0.149547063,-4.384575573,470.3125
0.098297076,-4.403409692,470.46875
0.049444306,-4.405646693,470.625
0.037069768,-4.383200719,470.78125
0.047229582,-4.364512389,470.9375
0.057506565,-4.352410037,471.09375
0.070711951,-4.345112163,471.25
0.079580193,-4.344649209,471.40625
0.077566313,-4.344894117,471.5625
0.076454452,-4.344915197,471.71875
0.079038764,-4.343268908,471.875
0.082446311,-4.342166466,472.03125
0.085851587,-4.343893754,472.1875
0.086778382,-4.343134681,472.34375
0.087345086,-4.3469488,472.5
0.086607916,-4.348348084,472.65625
0.085212673,-4.34795007,472.8125
0.084932679,-4.347527739,472.96875
0.085954809,-4.346560112,473.125
0.086878369,-4.345843445,473.28125
0.086701472,-4.348087709,473.4375
0.085317962,-4.350662497,473.59375
0.085504372,-4.351345186,473.75
0.085964459,-4.349485555,473.90625
0.086234863,-4.34698252,474.0625
0.086318185,-4.344998684,474.21875
0.086131639,-4.34431603,474.375
0.086141315,-4.347242787,474.53125
0.08586126,-4.346820404,474.6875
0.084693444,-4.346765612,474.84375
0.085497966,-4.348380423,475
0.085202997,-4.345025025,475.15625
0.08567477,-4.346137756,475.3125
0.086607916,-4.348348084,475.46875
0.086971415,-4.346786885,475.625
0.086971415,-4.346786885,475.78125
0.087064954,-4.346526315,475.9375
0.085954809,-4.346560112,476.09375
0.084379968,-4.348444861,476.25
0.083999989,-4.345318596,476.40625
0.084932679,-4.347527739,476.5625
0.085762418,-4.347072887,476.71875
0.085575937,-4.346390105,476.875
0.085212673,-4.34795007,477.03125
0.083999989,-4.345318596,477.1875
0.084133542,-4.345921181,477.34375
0.082884308,-4.345379391,477.5
0.083540218,-4.347178097,477.65625
0.084192787,-4.348964979,477.8125
0.084286382,-4.34870484,477.96875
0.084100035,-4.348022554,478.125
0.084370017,-4.34546823,478.28125
0.083810174,-4.344623888,478.4375
0.084466306,-4.346423034,478.59375
0.084006449,-4.348282559,478.75
0.083540218,-4.347178097,478.90625
0.083999989,-4.345318596,479.0625
0.083810174,-4.344623888,479.21875
0.084963077,-4.345465944,479.375
0.083810174,-4.344623888,479.53125
0.084372739,-4.346683235,479.6875
0.083405002,-4.343856965,479.84375
0.083070592,-4.346061273,480
0.08270777,-4.347618803,480.15625
0.084546674,-4.343225786,480.3125
0.083623817,-4.343941972,480.46875
0.080150396,-4.347210174,480.625
0.079608931,-4.345829901,480.78125
0.082661442,-4.350499815,480.9375
0.084379968,-4.348444861,481.09375
0.089290034,-4.345210748,481.25
0.089850584,-4.346056124,481.40625
0.068750379,-4.358564916,481.5625
0.031196678,-4.379400607,481.71875
-0.008730318,-4.398230288,481.875
-0.010411026,-4.388571918,482.03125
0.050411018,-4.355060484,482.1875
0.253102011,-4.43994872,482.34375
0.689684096,-3.582265326,482.5
0.663700964,-3.580653916,482.65625
0.343432131,-3.801320106,482.8125
0.063141437,-4.430053002,482.96875
4.40E-05,-4.425490771,483.125
0.019740852,-4.403364744,483.28125
0.224178486,-4.443738708,483.4375
0.59991385,-3.701359104,483.59375
0.461330304,-4.118832326,483.75
0.435105865,-4.323846176,483.90625
0.501246288,-4.358509416,484.0625
0.456123278,-4.489739193,484.21875
0.379203142,-4.584651551,484.375
0.393725717,-4.601008948,484.53125
0.383394962,-4.615556038,484.6875
0.365611518,-4.596035196,484.84375
0.47499006,-4.45653086,485
0.569194714,-4.343893991,485.15625
0.694379015,-4.197203359,485.3125
0.689489435,-4.262005351,485.46875
0.704058376,-4.257891898,485.625
0.735961645,-4.273499354,485.78125
0.818487827,-4.153849756,485.9375
0.8685537,-4.222560164,486.09375
0.762963457,-4.479094586,486.25
0.931767894,-4.403780439,486.40625
0.827611241,-4.517204597,486.5625
0.740804886,-4.700184167,486.71875
0.694819839,-4.893286796,486.875
0.692574902,-4.962853631,487.03125
0.693889697,-5.038264591,487.1875
0.671973792,-5.13347221,487.34375
0.671329488,-5.152674844,487.5
0.692944388,-5.114863371,487.65625
0.7295646,-5.051822,487.8125
0.712672376,-5.127090298,487.96875
0.76570547,-4.941815368,488.125
0.739665089,-4.96185084,488.28125
0.717558373,-4.991133342,488.4375
0.720553567,-4.984814183,488.59375
0.721830211,-5.02917819,488.75
0.720912144,-5.035266869,488.90625
0.730452437,-5.02519239,489.0625
0.739115522,-4.958007274,489.21875
0.75605167,-4.903976181,489.375
0.792273887,-4.807652205,489.53125
0.852663779,-4.710959307,489.6875
0.934530503,-4.622353623,489.84375
0.978051049,-4.656135092,490
0.946874432,-4.671561617,490.15625
0.940430594,-4.641351608,490.3125
0.903476616,-4.601874096,490.46875
1.066349966,-4.556257319,490.625
0.985212462,-4.547322089,490.78125
0.888360278,-4.626195628,490.9375
0.870019408,-4.672069077,491.09375
0.848678474,-4.670656333,491.25
0.865617635,-4.724859531,491.40625
0.83402878,-4.818137452,491.5625
0.861692626,-4.88546647,491.71875
0.89050092,-4.789119317,491.875
0.93091481,-4.701789541,492.03125
0.954505727,-4.708365087,492.1875
0.934813409,-4.783319947,492.34375
